package,file,line,pattern,snippet,classification
data.table,R/test.data.table.R,77,Sys_getenv,"oldEnv = Sys.getenv(c(""_R_CHECK_LENGTH_1_LOGIC2_"", ""TZ""), unset=NA_character_)",benign
data.table,R/test.data.table.R,80,Sys_setenv,"Sys.setenv(""_R_CHECK_LENGTH_1_LOGIC2_"" = TRUE)",note
data.table,R/test.data.table.R,94,source_call,# Control options in case user set them. The user's values are restored after the sys.source() below.,benign
data.table,R/test.data.table.R,210,fs_write,"writeLines(new_script, fn)",benign
data.table,R/test.data.table.R,218,source_call,"sys.source(fn, envir=env),",note
data.table,R/test.data.table.R,245,Sys_setenv,"do.call(Sys.setenv, as.list(oldEnv[i])) # nocov",note
data.table,R/test.data.table.R,258,Sys_getenv,"tz = Sys.getenv(""TZ"", unset=NA)",benign
data.table,R/test.data.table.R,272,native_entry,""", "", .Call(Cdt_zlib_version),",benign
data.table,R/test.data.table.R,375,Sys_getenv,"old = Sys.getenv(names(env), names=TRUE, unset=NA)",benign
data.table,R/test.data.table.R,377,Sys_setenv,# NB: Sys.setenv() (no arguments) errors,benign
data.table,R/test.data.table.R,378,Sys_setenv,"if (!all(to_unset)) do.call(Sys.setenv, as.list(env[!to_unset]))",note
data.table,R/test.data.table.R,383,Sys_setenv,"if (any(is_preset)) do.call(Sys.setenv, as.list(old[is_preset]))",note
data.table,R/test.data.table.R,440,source_call,# try(sys.source()) in test.data.table() to be run in a separate R process. That process could write out,benign
data.table,R/test.data.table.R,541,fs_write,writeLines(out),benign
data.table,R/transpose.R,17,native_entry,"ans = .Call(Ctranspose, l, fill, ignore.empty, keep.names, list.cols)",benign
data.table,R/uniqlist.R,13,native_entry,"ans = .Call(Cuniqlist, l, as.integer(order))",benign
data.table,R/uniqlist.R,20,native_entry,"ans = .Call(Cuniqlengths, as.integer(x), as.integer(len))",benign
data.table,R/utils.R,16,native_entry,"allNA = function(x) .Call(C_allNAR, x)",benign
data.table,R/utils.R,70,native_entry,"startsWithAny = function(x,y) .Call(CstartsWithAny, x, y, TRUE)",benign
data.table,R/utils.R,71,native_entry,"endsWithAny = function(x,y) .Call(CstartsWithAny, x, y, FALSE)",benign
data.table,R/utils.R,99,pkg_install,"warningf(""Some columns are type 'integer64' but package bit64 is not installed. Those columns will print as strange looking floating point data. There is no need to reload the data. Simply install.packages('bit64') to...",benign
data.table,R/utils.R,129,system_call,"more = function(f) system(paste(""more"",f))    # nocov  (just a dev helper)",note
data.table,R/utils.R,217,system_call,"ans = tryCatch(as.numeric(system(cmd, intern=TRUE)), warning=function(w) NA_real_, error=function(e) NA_real_)",note
data.table,R/wrappers.R,5,native_entry,"fcoalesce   = function(..., nan=NA) .Call(Ccoalesce, list(...), FALSE, nan_is_na(nan))",benign
data.table,R/wrappers.R,6,native_entry,"setcoalesce = function(..., nan=NA) .Call(Ccoalesce, list(...), TRUE, nan_is_na(nan))",benign
data.table,R/wrappers.R,8,native_entry,"fifelse = function(test, yes, no, na=NA) .Call(CfifelseR, test, yes, no, na)",benign
data.table,R/wrappers.R,13,native_entry,".Call(CfcaseR, parent.frame(), arg_list)",benign
data.table,R/wrappers.R,16,native_entry,"colnamesInt = function(x, cols, check_dups=FALSE, skip_absent=FALSE) .Call(CcolnamesInt, x, cols, check_dups, skip_absent)",benign
data.table,R/wrappers.R,18,native_entry,"testMsg = function(status=0L, nx=2L, nk=2L) .Call(CtestMsgR, as.integer(status)[1L], as.integer(nx)[1L], as.integer(nk)[1L])",benign
data.table,R/wrappers.R,20,native_entry,"fitsInInt32 = function(x) .Call(CfitsInInt32R, x)",benign
data.table,R/wrappers.R,21,native_entry,"fitsInInt64 = function(x) .Call(CfitsInInt64R, x)",benign
data.table,R/wrappers.R,23,native_entry,"coerceAs = function(x, as, copy=TRUE) .Call(CcoerceAs, x, as, copy)",benign
data.table,R/wrappers.R,25,native_entry,"frev   = function(x) .Call(Cfrev, x, TRUE)",benign
data.table,R/wrappers.R,26,native_entry,"setfrev = function(x) invisible(.Call(Cfrev, x, FALSE))",benign
data.table,configure,108,build_net,# https://mac.r-project.org/openmp,benign
data.table,configure,120,build_net,# https://github.com/Rdatatable/data.table/issues/6409,benign
data.table,configure,168,build_net,"echo ""***   https://github.com/Rdatatable/data.table/wiki/Installation""",benign
data.table,src/openmp-utils.c,14,c_getenv,const char *val = getenv(name);,benign
data.table,src/openmp-utils.c,37,c_setenv,"n = imin(n, getIntEnv(""OMP_THREAD_LIMIT"", INT_MAX));  // user might expect `Sys.setenv(OMP_THREAD_LIMIT=2);setDTthreads()` to work. Satisfy this",note
data.table,src/openmp-utils.c,81,c_getenv,const char *ans = getenv(name);,benign
data.table,src/openmp-utils.c,140,c_setenv,// Allows robust testing of environment variables using Sys.setenv() to experiment.,benign
digest,R/AES.R,36,native_entry,"context <- .Call(AESinit, key)",benign
digest,R/AES.R,45,native_entry,".Call(AESencryptECB, context, text)",benign
digest,R/AES.R,58,native_entry,"IV <<- .Call(AESencryptECB, context, xor(text[ind], IV))",benign
digest,R/AES.R,71,native_entry,"out <- .Call(AESencryptECB, context, IV)",benign
digest,R/AES.R,94,native_entry,"result <- .Call(AESencryptECB, context, result)",benign
digest,R/AES.R,102,native_entry,"result <- .Call(AESdecryptECB, context, ciphertext)",benign
digest,R/AES.R,110,native_entry,"res <- .Call(AESdecryptECB, context, ciphertext[ind])",benign
digest,R/AES.R,127,native_entry,"out <- .Call(AESencryptECB, context, IV)",benign
digest,R/digest.R,108,native_entry,"val <- .Call(digest_impl,",benign
digest,R/digest.R,117,native_entry,"val <- paste(.Call(spookydigest_impl, object, skip, 0, 0, serializeVersion, NULL), collapse="""")",benign
digest,R/digest2int.R,2,native_entry,".Call(digest2int_impl, x, as.integer(seed))",benign
digest,R/init.R,23,ns_hook,".onLoad <- function(libname, pkgname) {",note
digest,R/vdigest.R,95,native_entry,val <- .Call(,benign
digest,R/vdigest.R,158,native_entry,"paste(.Call(spookydigest_impl, o, skip, 0, 0, serializeVersion, NULL),",benign
digest,R/zzz.R,1,ns_hook,.onUnload <- function (libpath) { # nocov start,note
digest,R/zzz.R,2,library_dynam,"library.dynam.unload(""digest"", libpath)",benign
digest,inst/CITATION,4,eval_parse,author <- eval(parse(text = meta$`Authors@R`)),benign
digest,inst/tinytest/test_blake3.R,46,fs_write,"writeLines(""test"", file)",benign
digest,inst/tinytest/test_blake3.R,57,fs_write,"writeLines(text, file)",benign
digest,inst/tinytest/test_digest.R,214,native_entry,if (isTRUE(.Call(digest:::is_little_endian))) {,benign
digest,inst/tinytest/test_encoding.R,14,fs_write,"writeLines(""foobar"", con = con)",benign
digest,inst/tinytest/test_sha1.R,493,fs_write,"saveRDS(x, f)",benign
digest,inst/tinytest/test_sha1.R,494,readRDS,y <- readRDS(f),benign
dplyr,R/data-mask.R,61,native_entry,private$chops <- .Call(,benign
dplyr,R/data-mask.R,70,native_entry,private$env_mask_bindings <- .Call(,benign
dplyr,R/data-mask.R,92,native_entry,".Call(`dplyr_mask_binding_add`, private, name, result, chunks)",benign
dplyr,R/data-mask.R,96,native_entry,".Call(`dplyr_mask_binding_remove`, private, name)",benign
dplyr,R/data-mask.R,104,native_entry,".Call(`dplyr_mask_eval_all`, quo, private)",benign
dplyr,R/data-mask.R,111,native_entry,"eval <- function() .Call(`dplyr_mask_eval_all_summarise`, quo, private)",benign
dplyr,R/data-mask.R,116,native_entry,"eval <- function() .Call(`dplyr_mask_eval_all_mutate`, quo, private)",benign
dplyr,R/data-mask.R,122,native_entry,.Call(,benign
dplyr,R/data-mask.R,227,native_entry,.Call(,benign
dplyr,R/doc-methods.R,96,readRDS,aliases <- readRDS(path),note
dplyr,R/funs.R,108,native_entry,".Call(`dplyr_cumall`, as.logical(x))",benign
dplyr,R/funs.R,114,native_entry,".Call(`dplyr_cumany`, as.logical(x))",benign
dplyr,R/funs.R,120,native_entry,".Call(`dplyr_cummean`, as.numeric(x))",benign
dplyr,R/generics.R,209,native_entry,".Call(ffi_dplyr_reconstruct, data, template)",benign
dplyr,R/group-data.R,108,native_entry,".Call(`dplyr_group_keys`, x)",benign
dplyr,R/group-data.R,144,native_entry,".Call(`dplyr_group_indices`, .data, group_rows(.data))",benign
dplyr,R/grouped-df.R,175,native_entry,"result <- .Call(`dplyr_validate_grouped_df`, x, check_bounds)",benign
dplyr,R/grouped-df.R,301,native_entry,".Call(`dplyr_expand_groups`, old_groups, positions, nr)",benign
dplyr,R/join-rows.R,477,Sys_getenv,"tested_package <- Sys.getenv(""TESTTHAT_PKG"")",benign
dplyr,R/mutate.R,447,native_entry,"chunks_extracted <- .Call(dplyr_extract_chunks, chunks, types)",benign
dplyr,R/rowwise.R,123,native_entry,"result <- .Call(`dplyr_validate_rowwise_df`, x)",benign
dplyr,R/summarise.R,258,native_entry,"chunks_extracted <- .Call(dplyr_extract_chunks, chunks_k, types_k)",benign
dplyr,R/summarise.R,285,native_entry,".Call(`dplyr_summarise_check_all_size_one`, chunks, n_groups)",benign
dplyr,R/summarise.R,290,native_entry,group_sizes <- .Call(,benign
dplyr,R/zzz.R,1,ns_hook,".onLoad <- function(libname, pkgname) {",note
dplyr,R/zzz.R,4,native_entry,".Call(dplyr_init_library, ns_dplyr, ns_env(""vctrs""), ns_env(""rlang""))",benign
dplyr,R/zzz.R,20,ns_hook,".onAttach <- function(libname, pkgname) {",note
evaluate,R/evaluation.R,61,source_call,} else if (is.source(x)) {,benign
evaluate,R/inject-funs.R,15,system_call,"#' evaluate(""system('R --version')"")",benign
evaluate,R/inject-funs.R,17,system_call,#' # replace the system() function,benign
evaluate,R/inject-funs.R,19,system_call,"#'   cat(base::system(..., intern = TRUE), sep = ""\n"")",benign
evaluate,R/inject-funs.R,22,system_call,"#' evaluate(""system('R --version')"")",benign
evaluate,R/reproducible-output.R,105,Sys_getenv,"old <- Sys.getenv(names(envs), names = TRUE, unset = NA)",benign
evaluate,R/reproducible-output.R,109,Sys_setenv,"do.call(""Sys.setenv"", as.list(envs[set]))",note
evaluate,R/utils.R,20,Sys_getenv,"isTRUE(as.logical(Sys.getenv(x, ""false"")))",note
evaluate,R/zzz.R,6,ns_hook,.onLoad <- function(...) {,note
farver,R/aaa.R,180,native_entry,".Call(`farver_load_colour_names_c`,",benign
farver,R/compare_colour.R,57,native_entry,".Call(`farver_compare_c`, as.matrix(from), as.matrix(to), as.integer(from_space),",benign
farver,R/convert_colour.R,62,native_entry,".Call(`farver_convert_c`, as.matrix(colour), as.integer(from), as.integer(to),",benign
farver,R/decode.R,57,native_entry,".Call(`farver_decode_c`, as_colour_code(colour), alpha, as.integer(to), white, as.character(na_value))",benign
farver,R/encode.R,63,native_entry,".Call(`farver_encode_c`, as.matrix(colour), alpha, as.integer(from), white)",benign
farver,R/modify.R,130,native_entry,".Call(`farver_encode_channel_c`, as_colour_code(colour), as.integer(channel), value, as.integer(space), as.integer(op), white, as.character(na_value))",benign
farver,R/modify.R,143,native_entry,".Call(`farver_decode_channel_c`, as_colour_code(colour), as.integer(channel), as.integer(space), white, as.character(na_value))",benign
farver,R/native.R,49,native_entry,".Call(`farver_encode_native_c`, colour)",benign
farver,R/native.R,52,native_entry,".Call(`farver_decode_native_c`, as.integer(colour))",benign
farver,R/zzz.R,29,ns_hook,.onLoad <- function(...) {,note
fastmap,R/fastmap.R,187,native_entry,key_idx_map <<- .Call(C_map_create),benign
fastmap,R/fastmap.R,204,native_entry,"idx <- .Call(C_map_get, key_idx_map, key)",benign
fastmap,R/fastmap.R,223,native_entry,".Call(C_map_set, key_idx_map, key, idx)",benign
fastmap,R/fastmap.R,234,native_entry,"keys_[idx] <<- .Call(C_char_vec_to_utf8, key)",benign
fastmap,R/fastmap.R,257,native_entry,"idx <- .Call(C_map_get, key_idx_map, key)",benign
fastmap,R/fastmap.R,275,native_entry,"keys <- .Call(C_char_vec_to_utf8, keys)",benign
fastmap,R/fastmap.R,284,native_entry,".Call(C_map_has, key_idx_map, key)",benign
fastmap,R/fastmap.R,302,native_entry,"idx <- .Call(C_map_remove, key_idx_map, key)",benign
fastmap,R/fastmap.R,347,native_entry,"#   .Call(C_map_keys, key_idx_map, sort)",benign
fastmap,R/fastmap.R,363,native_entry,"e$key_idx_map <- .Call(C_map_copy, key_idx_map)",benign
fastmap,R/fastmap.R,425,native_entry,"keys_idxs <- .Call(C_map_keys_idxs, key_idx_map, FALSE)",benign
fastmap,R/fastmap.R,445,native_entry,".Call(C_map_set, key_idx_map, keys[i], remap[idx])",benign
fastmap,R/fastmap.R,461,native_entry,"if (!.Call(C_xptr_is_null, key_idx_map)) {",benign
fastmap,R/fastmap.R,466,native_entry,key_idx_map <<- .Call(C_map_create),benign
fastmap,R/fastmap.R,469,native_entry,".Call(C_map_set, key_idx_map, keys_[idx], idx)",benign
fontawesome,R/fa_png.R,63,pkg_install,""" * It can be installed with `install.packages(\""rsvg\"")`."",",benign
fontawesome,R/knit_print.R,46,pkg_install,""" * It can be installed with `install.packages(\""rsvg\"")`."",",benign
fontawesome,R/zzz.R,3,ns_hook,.onLoad <- function(...) {,note
fs,R/access.R,32,native_entry,".Call(fs_access_, unclass(old), as.integer(mode))",benign
fs,R/access.R,39,native_entry,".Call(fs_exists_, old, path)",benign
fs,R/copy.R,10,fs_write,#' The behavior of `dir_copy()` differs slightly than that of `file.copy()` when,benign
fs,R/copy.R,67,native_entry,".Call(fs_copyfile_, old, new, isTRUE(overwrite))",benign
fs,R/create.R,5,fs_write,"#' [file.create()], `file_create()` will not truncate an existing file, and",benign
fs,R/create.R,44,native_entry,".Call(fs_create_, new, as.integer(mode))",benign
fs,R/create.R,73,native_entry,".Call(fs_mkdir_, new, as.integer(mode))",benign
fs,R/create.R,80,native_entry,".Call(fs_mkdir_, p, as.integer(mode))",benign
fs,R/create.R,86,native_entry,".Call(fs_mkdir_, p_paths, as.integer(mode))",benign
fs,R/create.R,110,native_entry,".Call(fs_link_create_symbolic_, old, new)",benign
fs,R/create.R,112,native_entry,".Call(fs_link_create_hard_, old, new)",benign
fs,R/delete.R,55,native_entry,".Call(fs_unlink_, old[!dirs])",benign
fs,R/delete.R,82,native_entry,".Call(fs_unlink_, files)",benign
fs,R/delete.R,83,native_entry,".Call(fs_rmdir_, rev(c(old, dirs)))",benign
fs,R/delete.R,97,native_entry,".Call(fs_unlink_, old)",benign
fs,R/file.R,48,native_entry,"res <- .Call(fs_stat_, old, fail)",benign
fs,R/file.R,143,native_entry,".Call(fs_chmod_, old, as.integer(mode))",benign
fs,R/file.R,169,native_entry,"user_id <- .Call(fs_getpwnam_, user_id)",benign
fs,R/file.R,173,native_entry,"group_id <- .Call(fs_getgrnam_, group_id)",benign
fs,R/file.R,176,native_entry,".Call(fs_chown_, old, as.integer(user_id), as.integer(group_id))",benign
fs,R/file.R,239,native_entry,".Call(fs_move_, old, new)",benign
fs,R/file.R,271,native_entry,".Call(fs_create_, path, 420L)",benign
fs,R/file.R,272,native_entry,".Call(fs_touch_, path, access_time, modification_time)",benign
fs,R/fs_bytes.R,188,ns_hook,# All functions below registered in .onLoad,benign
fs,R/fs_path.R,11,Sys_setenv,"#' string e.g. `Sys.setenv(LS_COLORS = """")`.",benign
fs,R/fs_path.R,130,Sys_getenv,"colors = Sys.getenv(""LS_COLORS"", gnu_ls_defaults)",benign
fs,R/fs_path.R,161,native_entry,"code <- map[.Call(fs_file_code_, x[[i]], as.integer(perms[[i]]))]",benign
fs,R/fs_path.R,180,ns_hook,# All functions below registered in .onLoad,benign
fs,R/fs_perms.R,88,native_entry,"vapply(x, function(x) .Call(fs_strmode_, x), character(1))",benign
fs,R/fs_perms.R,143,native_entry,.Call(,benign
fs,R/fs_perms.R,223,ns_hook,# All functions below registered in .onLoad,benign
fs,R/id.R,18,native_entry,res <- .Call(fs_groups_),benign
fs,R/id.R,28,native_entry,res <- .Call(fs_users_),benign
fs,R/link.R,20,native_entry,"path_tidy(.Call(fs_readlink_, old))",benign
fs,R/list.R,115,native_entry,.Call(,benign
fs,R/package.R,6,ns_hook,.onUnload <- function(libpath) {,note
fs,R/package.R,7,native_entry,.Call(fs_cleanup_),benign
fs,R/package.R,8,library_dynam,"library.dynam.unload(""fs"", libpath)",benign
fs,R/path.R,65,native_entry,path_tidy(.Call(,benign
fs,R/path.R,100,native_entry,"old[!is_missing] <- .Call(fs_realize_, old[!is_missing])",benign
fs,R/path.R,118,native_entry,"new_fs_path(.Call(fs_tidy_, path))",benign
fs,R/path.R,145,native_entry,return(path_tidy(.Call(,benign
fs,R/path.R,308,native_entry,path_tidy(.Call(,benign
fs,R/path.R,311,Sys_getenv,"Sys.getenv(""R_FS_HOME"") != """" || is_windows()",benign
fs,R/path.R,321,native_entry,"path_tidy(.Call(fs_expand_, path, FALSE))",benign
fs,R/utils.R,39,Sys_getenv,"if (isTRUE(Sys.getenv(""FS_IS_WINDOWS"", ""FALSE"") == ""TRUE"")) {",benign
fs,R/utils.R,83,Sys_getenv,"if (identical(Sys.getenv(""IN_PKGDOWN""), ""true"")) {",benign
fs,R/zzz.R,2,ns_hook,.onLoad <- function(...) {,note
fs,configure,26,build_net,"curl -sfL ""https://autobrew.github.io/scripts/$PKG_BREW_NAME"" > autobrew",finding
fs,src/path.cc,147,c_getenv,"if ((env = getenv(""R_FS_HOME""))) {",benign
fs,src/path.cc,149,c_getenv,"} else if ((env = getenv(""USERPROFILE""))) {",benign
fs,src/path.cc,152,c_getenv,"env = getenv(""HOMEDRIVE"");",benign
fs,src/path.cc,156,c_getenv,"env = getenv(""HOMEPATH"");",benign
furrr,R/progress.R,55,Sys_getenv,"width <- Sys.getenv(""RSTUDIO_CONSOLE_WIDTH"", getOption(""width"", 80))",benign
furrr,R/template.R,363,fs_write,file.create(file),note
future,R/backend_api-11.ClusterFutureBackend-class.R,460,Sys_getenv,"oenv <- Sys.getenv(""R_FUTURE_PLAN"", NA_character_)",benign
future,R/backend_api-11.ClusterFutureBackend-class.R,464,Sys_setenv,if (!is.na(oenv)) Sys.setenv(R_FUTURE_PLAN = oenv),note
